id,area,level,boss,coin,experience,expedition_coin,packid,packidnew,pack_limitlevel,hero,hero_level,hero_star,hero_skil,hero_talent,unit,access,battle_buff,hero_skill,reward,bigreward,item_obtain,fullitem_obtain,item_obtain_new,fullitem_obtain_new,item_obtain_level,item_obtain_show,fullitem_obtain_show,monster_hp,monster_power,background_image,unit_model,hero_full,enemyattack_correction,selfattack_correction,enemyhp_correction
241,10,31,,0.0,0.0,7.0,,,,205|212|207,120|120|120,5|5|5,0|20305|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20624|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20307|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9,3|9000;4|9000;7|9000;8|9000;3|9000;4|9000;7|9000;8|9000;3|9000;4|9000;7|9000;8|9000,20080|21;20080|21;20080|21;20080|21;20080|21;20080|20;20080|20;20080|20;20080|20,201|0|403190;201|1|403290;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|89000;930000|113000;1001001|9100;1101040|10100;1131009|2800;990202|1100,0|20305|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20624|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20307|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1312500.0,1181250.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
242,10,32,,0.0,0.0,7.0,,,,310|307|308,120|120|120,5|5|5,0|20621|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20312|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20314|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9,5|9000;6|9000;7|9000;8|9000;5|9000;6|9000;7|9000;8|9000;5|9000;6|9000;7|9000;8|9000,30080|21;30080|21;30080|21;30080|21;30080|21;30080|21;30080|21;30080|20;30080|20,301|0|403391;301|1|403491;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|89000;930000|114000;1001001|9700;1101040|10700;1131009|2800;990202|1100,0|20621|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20312|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20314|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1312500.0,1181250.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
243,10,33,,0.0,0.0,7.0,,,,104|106|108,120|120|120,5|5|5,0|20301|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20303|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20311|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9,1|9000;2|9000;7|9000;8|9000;1|9000;2|9000;7|9000;8|9000;1|9000;2|9000;7|9000;8|9000,10080|21;10080|21;10080|21;10080|21;10080|21;10080|21;10080|21;10080|21;10080|21,101|0|402991;101|1|403091;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|90000;930000|114000;1001001|9700;1101040|10700;1131009|2800;990202|1200,0|20301|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20303|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20311|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
244,10,34,,0.0,0.0,7.0,,,,205|207|208,120|120|120,5|5|5,0|20305|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20307|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20313|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9,3|9000;4|9000;7|9000;8|9000;3|9000;4|9000;7|9000;8|9000;3|9000;4|9000;7|9000;8|9000,20080|22;20080|22;20080|21;20080|21;20080|21;20080|21;20080|21;20080|21;20080|21,201|0|403192;201|1|403292;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|90000;930000|115000;1001001|10300;1101040|11300;1131009|2800;990202|1200,0|20305|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20307|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20313|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
245,10,35,,0.0,0.0,7.0,,,,305|308|309,120|120|120,5|5|5,0|20309|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20314|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|0|0;1|21119|9;2|21122|9;3|21116|9;4|20116|9,5|9500;6|9500;7|9500;8|9500;5|9500;6|9500;7|9500;8|9500;5|9500;6|9500;7|9500;8|9500,30080|22;30080|22;30080|22;30080|22;30080|21;30080|21;30080|21;30080|21;30080|21,301|0|403392;301|1|403492;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|91000;930000|115000;1001001|10300;1101040|11300;1131009|2800;990202|1300,0|20309|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20314|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|0|0;1|21119|9;2|21122|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
246,10,36,,0.0,0.0,7.0,,,,112|110|115,120|120|120,5|5|5,0|20623|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20617|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|0|0;1|21117|9;2|21120|9;3|21116|9;4|20116|9,1|9500;2|9500;7|9500;8|9500;1|9500;2|9500;7|9500;8|9500;1|9500;2|9500;7|9500;8|9500,10080|22;10080|22;10080|22;10080|22;10080|22;10080|22;10080|21;10080|21;10080|21,101|0|402993;101|1|403093;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|91000;930000|116000;1001001|10900;1101040|11900;1131009|2800;990202|1300,0|20623|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20617|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|0|0;1|21117|9;2|21120|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
247,10,37,,0.0,0.0,7.0,,,,211|206|212,120|120|120,5|5|5,0|20620|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20306|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20624|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9,3|9500;4|9500;7|9500;8|9500;3|9500;4|9500;7|9500;8|9500;3|9500;4|9500;7|9500;8|9500,20080|22;20080|22;20080|22;20080|22;20080|22;20080|22;20080|22;20080|22;20080|21,201|0|403193;201|1|403293;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|92000;930000|116000;1001001|10900;1101040|11900;1131009|2800;990202|1400,0|20620|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20306|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9;0|20624|7;1|21118|9;2|21121|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
248,10,38,,0.0,0.0,7.0,,,,306|313|309,120|120|120,5|5|5,0|20310|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20629|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|0|0;1|21119|9;2|21122|9;3|21116|9;4|20116|9,5|9500;6|9500;7|9500;8|9500;5|9500;6|9500;7|9500;8|9500;5|9500;6|9500;7|9500;8|9500,30080|23;30080|22;30080|22;30080|22;30080|22;30080|22;30080|22;30080|22;30080|22,301|0|403394;301|1|403494;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|92000;930000|117000;1001001|11500;1101040|12500;1131009|2800;990202|1400,0|20310|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|20629|7;1|21119|9;2|21122|9;3|21116|9;4|20116|9;0|0|0;1|21119|9;2|21122|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
249,10,39,,0.0,0.0,7.0,,,,110|109|105,120|120|120,5|5|5,0|20617|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20315|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20302|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9,1|9500;2|9500;7|9500;8|9500;1|9500;2|9500;7|9500;8|9500;1|9500;2|9500;7|9500;8|9500,10080|23;10080|23;10080|23;10080|22;10080|22;10080|22;10080|22;10080|22;10080|22,101|0|402994;101|1|403094;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|93000;930000|117000;1001001|11500;1101040|12500;1131009|2800;990202|1500,0|20617|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20315|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9;0|20302|7;1|21117|9;2|21120|9;3|21116|9;4|20116|9,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
250,10,40,,0.0,0.0,7.0,,,,1209|204|212,120|120|120,5|5|5,0|20613|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20304|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20624|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10,3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000,20081|24;20081|24;20081|24;20081|24;20081|24;20081|24;20081|24;20081|24;20081|24,201|0|403195;201|1|403295;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|94000;930000|118000;1001001|12100;1101040|13100;1131009|2800;990202|1500,0|20613|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20304|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20624|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10,9092013,9092125,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,825000.0,742500.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
251,10,41,,0.0,0.0,7.0,,,,308|307|313,120|120|120,5|5|5,0|20314|7;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20312|7;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20629|7;1|21119|10;2|21122|10;3|21116|10;4|20116|10,5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000,30081|25;30081|25;30081|24;30081|24;30081|24;30081|24;30081|24;30081|24;30081|24,301|0|403395;301|1|403495;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|94000;930000|119000;1001001|12100;1101040|13100;1131009|2800;990202|1600,0|20314|7;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20312|7;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20629|7;1|21119|10;2|21122|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
252,10,42,,0.0,0.0,7.0,,,,108|109|114,120|120|120,5|5|5,0|20311|7;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20315|7;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20626|7;1|21117|10;2|21120|10;3|21116|10;4|20116|10,1|10000;2|10000;7|10000;8|10000;1|10000;2|10000;7|10000;8|10000;1|10000;2|10000;7|10000;8|10000,10081|25;10081|25;10081|25;10081|25;10081|24;10081|24;10081|24;10081|24;10081|24,101|0|402996;101|1|403096;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|95000;930000|119000;1001001|12700;1101040|13700;1131009|2800;990202|1600,0|20311|7;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20315|7;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20626|7;1|21117|10;2|21120|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
253,10,43,,0.0,0.0,7.0,,,,211|206|208,120|120|120,5|5|5,0|20620|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20306|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20313|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10,3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000,20081|25;20081|25;20081|25;20081|25;20081|25;20081|25;20081|24;20081|24;20081|24,201|0|403196;201|1|403296;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|95000;930000|120000;1001001|12700;1101040|13700;1131009|2800;990202|1700,0|20620|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20306|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20313|7;1|21118|10;2|21121|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
254,10,44,,0.0,0.0,7.0,,,,307|310|309,120|120|120,5|5|5,0|20312|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20621|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|0|0;1|21119|10;2|21122|10;3|21116|10;4|20116|10,5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000,30081|25;30081|25;30081|25;30081|25;30081|25;30081|25;30081|25;30081|25;30081|24,301|0|403397;301|1|403497;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|96000;930000|120000;1001001|13300;1101040|14300;1131009|2800;990202|1700,0|20312|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20621|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|0|0;1|21119|10;2|21122|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
255,10,45,,0.0,0.0,7.0,,,,110|109|108,120|120|120,5|5|5,0|20617|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20315|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20311|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10,1|10000;2|10000;7|10000;8|10000;1|10000;2|10000;7|10000;8|10000;1|10000;2|10000;7|10000;8|10000,10082|26;10082|25;10082|25;10082|25;10082|25;10082|25;10082|25;10082|25;10082|25,101|0|402997;101|1|403097;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|96000;930000|121000;1001001|13300;1101040|14300;1131009|2800;990202|1800,0|20617|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20315|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20311|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
256,10,46,,0.0,0.0,7.0,,,,213|206|207,120|120|120,5|5|5,0|20628|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20306|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20307|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10,3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000,20082|26;20082|26;20082|26;20082|25;20082|25;20082|25;20082|25;20082|25;20082|25,201|0|403198;201|1|403298;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|100000;930000|120000;1001001|13900;1101040|14900;1131009|2800;990202|1800,0|20628|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20306|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20307|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
257,10,47,,0.0,0.0,7.0,,,,305|307|313,120|120|120,5|5|5,0|20309|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20312|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20629|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10,5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000,30082|26;30082|26;30082|26;30082|26;30082|26;30082|25;30082|25;30082|25;30082|25,301|0|403398;301|1|403498;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|110000;930000|130000;1001001|13900;1101040|14900;1131009|2800;990202|1900,0|20309|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20312|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20629|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
258,10,48,,0.0,0.0,7.0,,,,104|110|109,120|120|120,5|5|5,0|20301|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20617|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20315|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10,1|10000;2|10000;7|10000;8|10000;1|10000;2|10000;7|10000;8|10000;1|10000;2|10000;7|10000;8|10000,10082|26;10082|26;10082|26;10082|26;10082|26;10082|26;10082|26;10082|25;10082|25,101|0|402999;101|1|403099;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|120000;930000|140000;1001001|14000;1101040|14000;1131009|2800;990202|1900,0|20301|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20617|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10;0|20315|8;1|21117|10;2|21120|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
259,10,49,,0.0,0.0,7.0,,,,1209|213|212,120|120|120,5|5|5,0|20613|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20628|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20624|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10,3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000;3|10000;4|10000;7|10000;8|10000,20082|26;20082|26;20082|26;20082|26;20082|26;20082|26;20082|26;20082|26;20082|26,201|0|403199;201|1|403299;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|125000;930000|145000;1001001|14500;1101040|14500;1131009|2800;990202|2000,0|20613|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20628|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10;0|20624|8;1|21118|10;2|21121|10;3|21116|10;4|20116|10,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
260,10,50,1,0.0,0.0,7.0,,,,305|307|313,120|120|120,5|5|5,0|20309|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20312|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20629|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10,5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000;5|10000;6|10000;7|10000;8|10000,30082|27;30082|27;30082|26;30082|26;30082|26;30082|26;30082|26;30082|26;30082|26,301|0|403400;301|1|403500;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|130000;930000|150000;1001001|15000;1101040|15000;1131009|2800;990202|2000,0|20309|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20312|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10;0|20629|8;1|21119|10;2|21122|10;3|21116|10;4|20116|10,9092013,9092126,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
