id,name,desc,model_id,new_model_id,new_model_key,type,level,max_level,quality,power,boss_power,power_new,score,width,height,defense_width,defense_height,point_type,upgrade_coin,building_id,load,speed,load_coin,attack_interval,interval_random,attack_speed,boss,key_name,model_id_app,revise,attack_skill,transfer_type,special_attribute,special_para_1,special_para_2,new_name,new_model,new_app_model,monster_type,orign_model,pro_model,kvk_score,army_skill,hero_fixed_hp_para,cab_score,repair_cost,repair_time,csb_score,siege_value,army_type_hospital
300118,Ripper fighter,105427,1300028,,,301,118,100,1,558000000000.0,7.036424057803663e+29,2.93281789711066e+38,1.24615124604836e+35,2,2,4,4,1,0.0,0,148000,10000,2.87104476244869e+37,1000,50,1000,0,118,310078,1.0,3,,,,,,,,0,1300028,,50.0,,,5.0,,,20,118,1
300119,Nightmare-N9,105427,1300029,,,301,119,100,1,652320000000.0,1.4072848115607326e+30,6.15891758393239e+38,2.49230249209672e+35,2,2,4,4,1,0.0,0,149000,10000,5.74208952489738e+37,1000,50,1000,0,119,310079,1.0,3,,,,,,,,0,1300029,,50.0,,,5.0,,,20,119,1
300120,Night-N5,105427,1300030,,,301,120,100,1,763200000000.0,2.814569623121465e+30,1.2933726926258e+39,4.98460498419343e+35,2,2,4,4,1,0.0,0,150000,10000,1.14841790497948e+38,1000,50,1000,0,120,310080,1.0,3,,,,,,,,0,1300030,,50.0,,,5.0,,,20,120,1
300121,Bomber,105427,1300021,,,301,121,100,1,892800000000.0,5.62913924624293e+30,2.5867453852516e+39,9.96920996838687e+35,2,2,4,4,1,0.0,0,151000,10000,2.29683580995895e+38,1000,50,1000,0,121,310071,1.0,3,,,,,,,,0,1300021,,50.0,,,5.0,,,20,121,1
300122,Heavy Bomber,105427,1300022,,,301,122,100,1,1065600000000.0,1.125827849248586e+31,5.1734907705032e+39,1.99384199367737e+36,2,2,4,4,1,0.0,0,152000,10000,4.59367161991791e+38,1000,50,1000,0,122,310072,1.0,3,,,,,,,,0,1300022,,50.0,,,5.0,,,20,122,1
300123,Armed Bomber,105427,1300023,,,301,123,100,1,1281600000000.0,2.251655698497172e+31,1.03469815410064e+40,3.98768398735475e+36,2,2,4,4,1,0.0,0,153000,10000,9.18734323983581e+38,1000,50,1000,0,123,310073,1.0,3,,,,,,,,0,1300023,,50.0,,,5.0,,,20,123,1
300124,Tactical Bomber,105427,1300024,,,301,124,100,1,1533600000000.0,4.503311396994344e+31,2.06939630820128e+40,7.9753679747095e+36,2,2,4,4,1,0.0,0,154000,10000,1.83746864796716e+39,1000,50,1000,0,124,310074,1.0,3,,,,,,,,0,1300024,,50.0,,,5.0,,,20,124,1
300125,Fighter Bomber,105427,1300025,,,301,125,100,1,1836000000000.0,9.006622793988689e+31,4.13879261640256e+40,1.5950735949419e+37,2,2,4,4,1,0.0,0,155000,10000,3.67493729593432e+39,1000,50,1000,0,125,310075,1.0,3,,,,,,,,0,1300025,,50.0,,,5.0,,,20,125,1
300126,Strategic Bomber,105427,1300026,,,301,126,100,1,2203200000000.0,1.8013245587977377e+32,8.27758523280512e+40,3.1901471898838e+37,2,2,4,4,1,0.0,0,156000,10000,7.34987459186865e+39,1000,50,1000,0,126,310076,1.0,3,,,,,,,,0,1300026,,50.0,,,5.0,,,20,126,1
300127,Platinum fighter,105427,1300027,,,301,127,100,1,2642400000000.0,3.6026491175954754e+32,1.65551704656102e+41,6.3802943797676e+37,2,2,4,4,1,0.0,0,157000,10000,1.46997491837373e+40,1000,50,1000,0,127,310077,1.0,3,,,,,,,,0,1300027,,50.0,,,5.0,,,20,127,1
300128,Ripper fighter,105427,1300028,,,301,128,100,1,3168000000000.0,7.205298235190951e+32,3.31103409312205e+41,1.27605887595352e+38,2,2,4,4,1,0.0,0,158000,10000,2.93994983674746e+40,1000,50,1000,0,128,310078,1.0,3,,,,,,,,0,1300028,,50.0,,,5.0,,,20,128,1
300129,Nightmare-N9,105427,1300029,,,301,129,100,1,3801600000000.0,1.4410596470381902e+33,6.6220681862441e+41,2.55211775190704e+38,2,2,4,4,1,0.0,0,159000,10000,5.87989967349492e+40,1000,50,1000,0,129,310079,1.0,3,,,,,,,,0,1300029,,50.0,,,5.0,,,20,129,1
300130,Night-N5,105427,1300030,,,301,130,100,1,4557600000000.0,2.8821192940763803e+33,1.32441363724882e+42,5.10423550381408e+38,2,2,4,4,1,0.0,0,160000,10000,1.17597993469898e+41,1000,50,1000,0,130,310080,1.0,3,,,,,,,,0,1300030,,50.0,,,5.0,,,20,130,1
600001,Assault Infantry,105176,500001,,,101,1,100,1,4.0,360000.0,1.0,1.0,1,1,3,3,1,0.0,1041,31000,10000,2900.0,1000,50,1000,0,1,500001,1.0,1,,,,,,0,0,0,500001,,0.0,,50.0,0.0,,,0,1,1
600002,Heavy MG Infantry,105176,500002,,,101,2,100,1,7.0,720000.0,4.0,2.0,1,1,3,3,1,0.0,1042,32000,10000,2900.0,1000,50,1000,0,2,500002,1.0,1,,,,,,0,0,0,500002,,0.0,,100.0,0.0,,,0,2,1
600003,Rocket Artillery,105176,500003,,,101,3,100,1,14.0,1440000.0,10.0,3.0,1,1,3,3,1,0.0,1043,33000,10000,2900.0,1000,50,1000,0,3,500003,1.0,1,,,,,,0,0,0,500003,,0.0,,200.0,0.0,,,0,3,1
600004,Moto Rider,105176,500004,,,101,4,100,1,20.0,2016000.0,25.0,7.0,1,1,3,3,1,0.0,1044,34000,10000,2900.0,1000,50,1000,0,4,500004,1.0,2,,,,,,0,0,0,500004,,0.0,,280.0,0.0,,,0,4,1
600005,Mountain Moto Rider,105176,500005,,,101,5,100,1,28.0,2808000.0,60.0,13.0,1,1,3,3,1,0.0,1045,35000,10000,28800.0,1000,50,1000,0,5,500005,1.0,1,,,,,,0,0,0,500005,,0.0,,390.0,0.0,,,0,5,1
600006,Armored Vehicle,105176,500006,,,101,6,100,1,40.0,3960000.0,130.0,27.0,1,1,3,3,1,0.0,1046,36000,10000,57600.0,1000,50,1000,0,6,500006,1.0,4,,,,,,0,0,0,500006,,0.0,,550.0,0.0,,,0,6,1
600007,Heavy Armored Vehicle,105176,500007,,,101,7,100,1,56.0,5544000.0,270.0,53.0,1,1,3,3,1,0.0,1047,37000,10000,115200.0,1000,50,1000,0,7,500007,1.0,5,,,,,,0,0,0,500007,,0.0,,770.0,0.0,,,0,7,1
600008,Mech Tank,105176,500013,,,101,8,100,1,77.0,7776000.0,550.0,107.0,1,1,3,3,1,0.0,1048,38000,10000,230400.0,1000,50,1000,0,8,500013,1.0,1,,,,,,0,0,0,500013,,0.0,,1080.0,0.0,,,0,8,1
600009,Light Tank,105176,500009,,,101,9,100,1,108.0,10800000.0,1200.0,213.0,1,1,3,3,1,0.0,1049,39000,10000,460800.0,1000,50,1000,0,9,500009,1.0,3,,,,,,0,0,0,500009,,0.0,,1500.0,0.0,,,0,9,1
600010,Infantry Tank,105176,500009,,,101,10,100,1,210.0,15120000.0,2500.0,427.0,1,1,3,3,1,0.0,1050,40000,10000,921600.0,1000,50,1000,0,10,500009,1.0,4,,,,,,0,0,0,500009,,0.0,,2100.0,0.0,,,0,10,1
600011,Elite Tank,105176,500010,,,101,11,100,1,290.0,62640000.0,5625.0,854.0,1,1,3,3,1,0.0,104011,41000,10000,1843200.0,1000,50,1000,0,11,500010,1.0,2,,,,,,0,0,0,500010,,0.0,,2800.0,0.0,,,0,11,1
600012,Beast Tank,105176,500011,,,101,12,100,1,410.0,88560000.0,12656.0,1707.0,1,1,3,3,1,0.0,104012,42000,10000,3686400.0,1000,50,1000,0,12,500011,1.0,5,,,,,,0,0,0,500011,,0.0,,3900.0,0.0,,,0,12,1
600013,Armored Tank,105176,500012,,,101,13,100,1,570.0,164160000.0,28476.0,3414.0,1,1,3,3,1,0.0,104013,43000,10000,7372800.0,1000,50,1000,0,13,500012,1.0,1,,,,,,0,0,0,500012,,0.0,,5200.0,0.0,,,0,13,1
600014,Grizzly Tank,105176,500013,,,101,14,100,1,800.0,230400000.0,64071.0,6828.0,1,1,3,3,1,0.0,104014,44000,10000,14745600.0,1000,50,1000,0,14,500013,1.0,1,,,,,,0,0,0,500013,,0.0,,7100.0,0.0,,,0,14,1
600015,Mobile Cannon,105176,500013,,,101,15,100,1,1120.0,403200000.0,144160.0,13656.0,1,1,3,3,1,0.0,104015,45000,10000,29491200.0,1000,50,1000,0,15,500013,1.0,1,,,,,,0,0,0,500013,,0.0,,9700.0,0.0,,,0,15,1
600016,Camo Tank,105176,500013,,,101,16,100,1,1600.0,576000000.0,324360.0,27312.0,1,1,3,3,1,0.0,104016,46000,10000,58982400.0,1000,50,1000,0,16,500013,1.0,2,,,,,,0,0,0,500013,,0.0,,13400.0,0.0,,,0,16,1
600017,T80 Tank,105176,500013,,,101,17,100,1,2200.0,950400000.0,729810.0,54624.0,1,1,3,3,1,0.0,104017,47000,10000,117964800.0,1000,50,1000,0,17,500013,1.0,3,,,,,,0,0,0,500013,,0.0,,17900.0,0.0,,,0,17,1
600018,Tiger Tank,105176,600009,,,101,18,100,1,3100.0,1339200000.0,1642073.0,109249.0,1,1,3,3,1,0.0,104018,48000,10000,235929600.0,1000,50,1000,0,18,600009,1.0,4,,,,,,0,0,0,600009,,0.0,,24400.0,0.0,,,0,18,1
600019,M1A2 Tank,105176,600010,,,101,19,100,1,4300.0,2167200000.0,3694664.0,218497.0,1,1,3,3,1,0.0,104019,49000,10000,471859200.0,1000,50,1000,0,19,600010,1.0,5,,,,,,0,0,0,600010,,0.0,,32700.0,0.0,,,0,19,1
600020,Mirage Tank,105176,600011,,,101,20,100,1,6000.0,3024000000.0,7758794.0,436994.0,1,1,3,3,1,0.0,104020,50000,10000,943718400.0,1000,50,1000,0,20,600011,1.0,1,,,,,,0,0,0,600011,,0.0,,44200.0,0.0,,,0,20,1
600021,Adv. Light Tank,105176,600013,,,101,21,100,1,8400.0,4838400000.0,16293467.0,873988.0,1,1,3,3,1,0.0,104021,51000,10000,1271808000.0,1000,50,1000,0,21,600013,1.0,3,,,,,,0,0,0,600013,,1.0,,59900.0,0.0,,,0,21,1
600022,Adv. Infantry Tank,105176,600012,,,101,22,100,1,11800.0,6796800000.0,34216281.0,1747976.0,1,1,3,3,1,0.0,104022,52000,10000,2211840000.0,1000,50,1000,0,22,600012,1.0,4,,,,,,0,0,0,600012,,1.0,,81400.0,0.0,,,0,22,1
600023,Adv. Elite Tank,105176,600009,,,101,23,100,1,17000.0,11016000000.0,71854190.0,3495952.0,1,1,3,3,1,0.0,104023,53000,10000,3686400000.0,1000,50,1000,0,23,600009,1.0,2,,,,,,0,0,0,600009,,1.0,,113300.0,0.0,,,0,23,1
600024,Adv. Camo Tank,105176,600010,,,101,24,100,1,24000.0,15552000000.0,150893799.0,6991905.0,1,1,3,3,1,0.0,104024,54000,10000,6709248000.0,1000,50,1000,0,24,600010,1.0,1,,,,,,0,0,0,600010,,1.0,,154000.0,0.0,,,0,24,1
600025,Adv. Armored Tank,105176,600011,,,101,25,100,1,34000.0,24480000000.0,316876978.0,13983810.0,1,1,3,3,1,0.0,104025,55000,10000,14929920000.0,1000,50,1000,0,25,600011,1.0,1,,,,,,0,0,0,600011,,1.0,,211000.0,0.0,,,0,25,1
600026,Adv. Grizzly Tank,105176,600012,,,101,26,100,1,48000.0,34560000000.0,665441654.0,27967619.0,1,1,3,3,1,0.0,104026,56000,10000,25804800000.0,1000,50,1000,0,26,600012,1.0,1,,,,,,0,0,0,600012,,1.0,,288000.0,0.0,,,0,26,1
600027,Adv. Mobile Cannon,105176,600013,,,101,27,100,1,67000.0,53064000000.0,1397427473.0,55935238.0,1,1,3,3,1,0.0,104027,57000,10000,48107520000.0,1000,50,1000,0,27,600013,1.0,1,,,,,,0,0,0,600013,,1.0,,387000.0,0.0,,,0,27,1
600028,Adv. Beast Tank,105176,600009,,,101,28,100,1,94000.0,74448000000.0,2934597693.0,111870476.0,1,1,3,3,1,0.0,104028,58000,10000,88473600000.0,1000,50,1000,0,28,600009,1.0,1,,,,,,0,0,0,600009,,1.0,,523000.0,0.0,,,0,28,1
600029,Adv. T80 Tank,105176,600013,,,101,29,100,1,132000.0,114048000000.0,6162655155.0,223740953.0,1,1,3,3,1,0.0,104029,59000,10000,171417600000.0,1000,50,1000,0,29,600013,1.0,1,,,,,,0,0,0,600013,,1.0,,708000.0,0.0,,,0,29,1
600030,Adv. Tiger Tank,105176,600011,,,101,30,100,1,180000.0,155520000000.0,12941575826.0,402653184.0,1,1,3,3,1,0.0,104030,60000,10000,294912000000.0,1000,50,1000,0,30,600011,1.0,1,,,,,,120030,120030,0,600011,,1.0,,928000.0,0.0,,,0,30,1
600031,Adv. Light Tank,105176,600012,,,101,31,100,1,250000.0,234000000000.0,27177309235.0,805306368.0,1,1,3,3,1,0.0,104031,61000,10000,912384000000.0,1000,50,1000,0,31,600012,1.0,1,,,,,,120031,120031,0,600012,,1.0,,1240000.0,0.0,,,0,31,1
600032,Adv. Infantry Tank,105176,600013,,,101,32,100,1,350000.0,327600000000.0,57072349394.0,1610612736.0,1,1,3,3,1,0.0,104032,62000,10000,1671168001000.0,1000,50,1000,0,32,600013,1.0,1,,,,,,120032,120032,0,600013,,1.0,,1667000.0,0.0,,,0,32,1
600033,Adv. Elite Tank,105176,600009,,,101,33,100,1,490000.0,493920000000.0,119851933727.0,3221225472.0,1,1,3,3,1,0.0,104033,63000,10000,3225600000000.0,1000,50,1000,0,33,600009,1.0,1,,,,,,120033,120033,0,600009,,1.0,,2241000.0,0.0,,,0,33,1
600034,Adv. Camo Tank,105176,600013,,,101,34,100,1,690000.0,695520000000.0,251689060827.0,6442450944.0,1,1,3,3,1,0.0,104034,64000,10000,5529600000000.0,1000,50,1000,0,34,600013,1.0,1,,,,,,120034,120034,0,600013,,1.0,,3027000.0,0.0,,,0,34,1
600035,Adv. Armored Tank,105176,600013,,,101,35,100,1,970000.0,1047600000000.0,528547027737.0,12884901888.0,1,1,3,3,1,0.0,104035,65000,10000,8524800000000.0,1000,50,1000,0,35,600013,1.0,1,,,,,,120035,120035,0,600013,,1.0,,4079000.0,0.0,,,0,35,1
600036,Adv. Grizzly Tank,105176,600012,,,101,36,100,1,1360000.0,1468800000000.0,1109948758248.0,25769803776.0,1,1,3,3,1,0.0,104036,66000,10000,15564799999200.0,1000,50,1000,0,36,600012,1.0,1,,,,,,120036,120036,0,600012,,1.0,,5477000.0,0.0,,,0,36,1
600037,Adv. Mobile Cannon,105176,600013,,,101,37,100,1,1900000.0,2188800000000.0,2330892392321.0,51539607552.0,1,1,3,3,1,0.0,104037,67000,10000,29952000000000.0,1000,50,1000,0,37,600013,1.0,1,,,,,,120037,120037,0,600013,,1.0,,7322000.0,0.0,,,0,37,1
600038,Adv. Beast Tank,105176,600013,,,101,38,100,1,2700000.0,3110400000000.0,4894874023874.0,103079215104.0,1,1,3,3,1,0.0,104038,68000,10000,51199999999200.0,1000,50,1000,0,38,600013,1.0,1,,,,,,120038,120038,0,600013,,1.0,,9947000.0,0.0,,,0,38,1
600039,Adv. T80 Tank,105176,600013,,,101,39,100,1,3800000.0,4651200000000.0,10279235450135.0,206158430208.0,1,1,3,3,1,0.0,104039,69000,10000,94464000000000.0,1000,50,1000,0,39,600013,1.0,1,,,,,,120039,120039,0,600013,,1.0,,13370000.0,0.0,,,0,39,1
600040,Adv. Tiger Tank,105176,600013,,,101,40,100,1,5300000.0,6487200000000.0,21586394445284.0,412316860416.0,1,1,3,3,1,0.0,104040,70000,10000,147456000000000.0,1000,50,1000,0,40,600013,1.0,1,,,,,,120040,120040,0,600013,,2.0,,17790000.0,1.0,,,3,40,1
600041,Adv. Light Tank,105176,600013,,,101,41,100,1,6200000.0,8035200000000.0,45331428335096.0,824633720832.0,1,1,3,3,1,0.0,104041,71000,10000,424594285714300.0,1000,50,1000,0,41,600013,1.0,1,,,,,,120041,120041,0,600013,,2.0,,19840000.0,1.0,,,3,41,1
600042,Adv. Infantry Tank,105176,600013,,,101,42,100,1,7300000.0,9460800000000.0,95195999503702.0,1649267441664.0,1,1,3,3,1,0.0,104042,72000,10000,724114285714300.0,1000,50,1000,0,42,600013,1.0,1,,,,,,120042,120042,0,600013,,2.0,,22240000.0,1.0,,,3,42,1
600043,Adv. Elite Tank,105176,600013,,,101,43,100,1,8500000.0,11628000000000.0,199911598957774.0,3298534883328.0,1,1,3,3,1,0.0,104043,73000,10000,1333028571428600.0,1000,50,1000,0,43,600013,1.0,1,,,,,,120043,120043,0,600013,,2.0,,24630000.0,1.0,,,3,43,1
600044,Adv. Camo Tank,105176,600013,,,101,44,100,1,9900000.0,13543200000000.0,419814357811325.0,6597069766656.0,1,1,3,3,1,0.0,104044,74000,10000,2422491428571400.0,1000,50,1000,0,44,600013,1.0,1,,,,,,120044,120044,0,600013,,2.0,,27260000.0,1.0,,,3,44,1
600045,Adv. Armored Tank,105176,600013,,,101,45,100,1,11600000.0,16704000000000.0,881610151403782.0,13194139533312.0,1,1,3,3,1,0.0,104045,75000,10000,5414400000000000.0,1000,50,1000,0,45,600013,1.0,1,,,,,,120045,120045,0,600013,,2.0,,30310000.0,1.0,,,3,45,1
600046,Adv. Grizzly Tank,105176,600013,,,101,46,100,1,14000000.0,20160000000000.0,1851381317947940.0,26388279066624.0,1,1,3,3,1,0.0,104046,76000,10000,1.3824e+16,1000,50,1000,0,46,600013,1.0,1,,,,,,120046,120046,0,600013,,2.0,,34660000.0,1.0,,,3,46,1
600047,Adv. Mobile Cannon,105176,600013,,,101,47,100,1,16000000.0,24192000000000.0,3887900767690670.0,52776558133248.0,1,1,3,3,1,0.0,104047,77000,10000,2.54016e+16,1000,50,1000,0,47,600013,1.0,1,,,,,,120047,120047,0,600013,,2.0,,37500000.0,1.0,,,3,47,1
600048,Adv. Beast Tank,105176,600013,,,101,48,100,1,19000000.0,28728000000000.0,8164591612150410.0,105553116266496.0,1,1,3,3,1,0.0,104048,78000,10000,4.608e+16,1000,50,1000,0,48,600013,1.0,1,,,,,,120048,120048,0,600013,,2.0,,42090000.0,1.0,,,3,48,1
600049,Adv. T80 Tank,105176,600013,,,101,49,100,1,22000000.0,34848000000000.0,1.71456423855159e+16,211106232532992.0,1,1,3,3,1,0.0,104049,79000,10000,8.8128e+16,1000,50,1000,0,49,600013,1.0,1,,,,,,120049,120049,0,600013,,2.0,,46010000.0,1.0,,,3,49,1
600050,Adv. Tiger Tank,105176,600013,,,101,50,100,1,26000000.0,64584000000000.0,3.60058490095834e+16,422212465065984.0,1,1,3,3,1,0.0,104050,80000,10000,1.59744e+17,1000,50,1000,0,50,600013,1.0,1,,,,,,120050,120050,0,600013,,2.0,,51260000.0,1.0,,,6,50,1
600051,Adv. Light Tank,105176,600013,,,101,51,100,1,30000000.0,77760000000000.0,7.56122829201251e+16,844424930131968.0,1,1,3,3,1,0.0,104051,81000,10000,3.25632e+17,1000,50,1000,0,51,600013,1.0,1,,,,,,120051,120051,0,600013,,2.0,,55670000.0,1.0,,,6,51,1
600052,Adv. Infantry Tank,105176,600013,,,101,52,100,1,35000000.0,94500000000000.0,1.58785794132263e+17,1688849860263940.0,1,1,3,3,1,0.0,104052,82000,10000,5.5296e+17,1000,50,1000,0,52,600013,1.0,1,,,,,,120052,120052,0,600013,,2.0,,61040000.0,1.0,,,6,52,1
600053,Adv. Elite Tank,105176,600013,,,101,53,100,1,41000000.0,115128000000000.0,3.33450167677752e+17,3377699720527870.0,1,1,3,3,1,0.0,104053,83000,10000,1.1264e+18,1000,50,1000,0,53,600013,1.0,1,,,,,,120053,120053,0,600013,,2.0,,67100000.0,1.0,,,6,53,1
600054,Adv. Camo Tank,105176,600013,,,101,54,100,1,48000000.0,139968000000000.0,7.00245352123279e+17,6755399441055740.0,1,1,3,3,1,0.0,104054,84000,10000,2.29376e+18,1000,50,1000,0,54,600013,1.0,1,,,,,,120054,120054,0,600013,,2.0,,73590000.0,1.0,,,6,54,1
600055,Adv. Armored Tank,105176,600013,,,101,55,100,1,56000000.0,169344000000000.0,1.47051523945889e+18,1.35107988821115e+16,1,1,3,3,1,0.0,104055,85000,10000,4.66944e+18,1000,50,1000,0,55,600013,1.0,1,,,,,,120055,120055,0,600013,,2.0,,80300000.0,1.0,,,6,55,1
600056,Adv. Grizzly Tank,105176,600013,,,101,56,100,1,66000000.0,206712000000000.0,3.08808200286367e+18,2.7021597764223e+16,1,1,3,3,1,0.0,104056,86000,10000,8.9088e+18,1000,50,1000,0,56,600013,1.0,1,,,,,,120056,120056,0,600013,,2.0,,88360000.0,1.0,,,6,56,1
600057,Adv. Mobile Cannon,105176,600013,,,101,57,100,1,77000000.0,249480000000000.0,6.48497220601371e+18,5.4043195528446e+16,1,1,3,3,1,0.0,104057,87000,10000,1.81248e+19,1000,50,1000,0,57,600013,1.0,1,,,,,,120057,120057,0,600013,,2.0,,96090000.0,1.0,,,6,57,1
600058,Adv. Beast Tank,105176,600013,,,101,58,100,1,90000000.0,301320000000000.0,1.36184416326288e+19,1.08086391056892e+17,1,1,3,3,1,0.0,104058,88000,10000,3.6864e+19,1000,50,1000,0,58,600013,1.0,1,,,,,,120058,120058,0,600013,,2.0,,104500000.0,1.0,,,6,58,1
600059,Adv. T80 Tank,105176,600013,,,101,59,100,1,105000000.0,351540000000000.0,2.85987274285205e+19,2.16172782113784e+17,1,1,3,3,1,0.0,104059,89000,10000,6.2464e+19,1000,50,1000,0,59,600013,1.0,1,,,,,,120059,120059,0,600013,,2.0,,113240000.0,1.0,,,6,59,1
600060,Adv. Tiger Tank,105176,600013,,,101,60,100,1,120000000.0,535680000000000.0,6.00573275998931e+19,4.32345564227568e+17,1,1,3,3,1,0.0,104060,90000,10000,1.26976e+20,1000,50,1000,0,60,600013,1.0,1,,,,,,120060,120060,0,600013,,3.0,,120000000.0,1.0,,,10,60,1
600061,Adv. Light Tank,105176,600013,,,101,61,100,1,140000000.0,624960000000000.0,1.26120387959776e+20,8.64691128455135e+17,1,1,3,3,1,0.0,104061,91000,10000,2.58048e+20,1000,50,1000,0,61,600013,1.0,1,,,,,,120061,120061,0,600013,,3.0,,129590000.0,1.0,,,10,61,1
600062,Adv. Infantry Tank,105176,600013,,,101,62,100,1,160000000.0,714240000000000.0,2.6485281471553e+20,1.72938225691027e+18,1,1,3,3,1,0.0,104062,92000,10000,5.24288e+20,1000,50,1000,0,62,600013,1.0,1,,,,,,120062,120062,0,600013,,3.0,,136870000.0,1.0,,,10,62,1
600063,Adv. Elite Tank,105176,600013,,,101,63,100,1,190000000.0,848160000000000.0,5.56190910902613e+20,3.45876451382054e+18,1,1,3,3,1,0.0,104063,93000,10000,9.984e+20,1000,50,1000,0,63,600013,1.0,1,,,,,,120063,120063,0,600013,,3.0,,149980000.0,1.0,,,10,63,1
600064,Adv. Camo Tank,105176,600013,,,101,64,100,1,220000000.0,982080000000000.0,1.16800091289549e+21,6.91752902764108e+18,1,1,3,3,1,0.0,104064,94000,10000,2.02752e+21,1000,50,1000,0,64,600013,1.0,1,,,,,,120064,120064,0,600013,,3.0,,160030000.0,1.0,,,10,64,1
600065,Adv. Armored Tank,105176,600013,,,101,65,100,1,260000000.0,1160640000000000.0,2.45280191708053e+21,1.38350580552822e+19,1,1,3,3,1,0.0,104065,95000,10000,4.11648e+21,1000,50,1000,0,65,600013,1.0,1,,,,,,120065,120065,0,600013,,3.0,,174110000.0,1.0,,,10,65,1
600066,Adv. Grizzly Tank,105176,600013,,,101,66,100,1,300000000.0,1339200000000000.0,5.15088402586911e+21,2.76701161105643e+19,1,1,3,3,1,0.0,104066,96000,10000,6.9632e+21,1000,50,1000,0,66,600013,1.0,1,,,,,,120066,120066,0,600013,,3.0,,184800000.0,2.0,,,10,66,1
600067,Adv. Mobile Cannon,105176,600013,,,101,67,100,1,350000000.0,1562400000000000.0,1.08168564543251e+22,5.53402322211287e+19,1,1,3,3,1,0.0,104067,97000,10000,1.41312e+22,1000,50,1000,0,67,600013,1.0,1,,,,,,120067,120067,0,600013,,3.0,,198280000.0,2.0,,,10,67,1
600068,Adv. Beast Tank,105176,600013,,,101,68,100,1,410000000.0,1830240000000000.0,2.27153985540827e+22,1.10680464442257e+20,1,1,3,3,1,0.0,104068,98000,10000,2.8672e+22,1000,50,1000,0,68,600013,1.0,1,,,,,,120068,120068,0,600013,,3.0,,213670000.0,2.0,,,10,68,1
600069,Adv. T80 Tank,105176,600013,,,101,69,100,1,480000000.0,2142720000000000.0,4.77023369635737e+22,2.21360928884515e+20,1,1,3,3,1,0.0,104069,99000,10000,5.81632e+22,1000,50,1000,0,69,600013,1.0,1,,,,,,120069,120069,0,600013,,3.0,,230370000.0,2.0,,,10,69,1
600070,Adv. Tiger Tank,105176,600013,,,101,70,100,1,560000000.0,2499840000000000.0,1.00174907623505e+23,4.42721857769029e+20,1,1,3,3,1,0.0,104070,100000,10000,1.10592e+23,1000,50,1000,0,70,600013,1.0,1,,,,,,120070,120070,0,600013,,3.0,,248000000.0,3.0,,,15,70,1
600071,Adv. Light Tank,105176,600013,,,101,71,100,1,660000000.0,4999680000000000.0,2.10367306009361e+23,8.85443715538058e+20,1,1,3,3,1,0.0,104071,101000,10000,2.24256e+23,1000,50,1000,0,71,600013,1.0,1,,,,,,120071,120071,0,600013,,4.0,,270550000.0,3.0,,,15,71,1
600072,Adv. Infantry Tank,105176,600013,,,101,72,100,1,770000000.0,9999360000000000.0,4.41771342619658e+23,1.77088743107612e+21,1,1,3,3,1,0.0,104072,102000,10000,4.54656e+23,1000,50,1000,0,72,600013,1.0,1,,,,,,120072,120072,0,600013,,5.0,,293480000.0,3.0,,,15,72,1
600073,Adv. Elite Tank,105176,600013,,,101,73,100,1,900000000.0,1.999872e+16,9.27719819501282e+23,3.54177486215223e+21,1,1,3,3,1,0.0,104073,103000,10000,7.68e+23,1000,50,1000,0,73,600013,1.0,1,,,,,,120073,120073,0,600013,,6.0,,320850000.0,3.0,,,15,73,1
600074,Adv. Camo Tank,105176,600013,,,101,74,100,1,1050000000.0,3.999744e+16,1.94821162095269e+24,7.08354972430447e+21,1,1,3,3,1,0.0,104074,104000,10000,1.55648e+24,1000,50,1000,0,74,600013,1.0,1,,,,,,120074,120074,0,600013,,7.0,,352800000.0,3.0,,,15,74,1
600075,Adv. Armored Tank,105176,600013,,,101,75,100,1,1200000000.0,7.999488e+16,4.09124440400065e+24,1.41670994486089e+22,1,1,3,3,1,0.0,104075,105000,10000,3.15392e+24,1000,50,1000,0,75,600013,1.0,1,,,,,,120075,120075,0,600013,,9.0,,383570000.0,4.0,,,18,75,1
600076,Adv. Grizzly Tank,105176,600013,,,101,76,100,1,1400000000.0,1.5998976e+17,8.59161324840137e+24,2.83341988972179e+22,1,1,3,3,1,0.0,104076,106000,10000,6.38976e+24,1000,50,1000,0,76,600013,1.0,1,,,,,,120076,120076,0,600013,,11.0,,430400000.0,4.0,,,18,76,1
600077,Adv. Mobile Cannon,105176,600013,,,101,77,100,1,1600000000.0,3.1997952e+17,1.80423878216429e+25,5.66683977944357e+22,1,1,3,3,1,0.0,104077,107000,10000,1.21344e+25,1000,50,1000,0,77,600013,1.0,1,,,,,,120077,120077,0,600013,,13.0,,478970000.0,4.0,,,18,77,1
600078,Adv. Beast Tank,105176,600013,,,101,78,100,1,1900000000.0,6.3995904e+17,3.78890144254501e+25,1.13336795588871e+23,1,1,3,3,1,0.0,104078,108000,10000,2.4576e+25,1000,50,1000,0,78,600013,1.0,1,,,,,,120078,120078,0,600013,,15.0,,561310000.0,4.0,,,18,78,1
600079,Adv. T80 Tank,105176,600013,,,101,79,100,1,2200000000.0,1.27991808e+18,7.95669302934452e+25,2.26673591177743e+23,1,1,3,3,1,0.0,104079,109000,10000,4.97664e+25,1000,50,1000,0,79,600013,1.0,1,,,,,,120079,120079,0,600013,,18.0,,650410000.0,4.0,,,18,79,1
